relative_path,file_role,role_note,old,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/operators/test_pod.py,,,,,https://api.github.com/repos/apache/airflow,59,15,34,10,4,135,0,0,2,1,0,0,1,0,0,0,0,0,0,9,33.75,0.2542372881355932,3
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/operators/test_resource.py,,,,,https://api.github.com/repos/apache/airflow,10,2,4,4,1,13,0,0,1,0,0,0,1,0,0,0,0,0,0,9,13.0,0.2,1
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/operators/test_spark_kubernetes.py,,,,,https://api.github.com/repos/apache/airflow,30,6,15,9,3,47,0,0,2,0,0,0,1,0,0,0,0,0,0,9,15.666666666666666,0.2,2
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/secrets/test_kubernetes_secrets_backend.py,,,,,https://api.github.com/repos/apache/airflow,9,2,3,4,9,29,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3.2222222222222223,0.2222222222222222,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/sensors/test_spark_kubernetes.py,,,,,https://api.github.com/repos/apache/airflow,12,2,6,4,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,9,17.0,0.1666666666666666,1
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_callbacks.py,,,,,https://api.github.com/repos/apache/airflow,3,0,1,2,2,11,0,0,2,1,0,0,1,0,0,0,0,0,0,8,5.5,0.0,3
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_client.py,,,,,https://api.github.com/repos/apache/airflow,11,3,3,5,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,8,7.0,0.2727272727272727,1
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_kubernetes_helper_functions.py,,,,,https://api.github.com/repos/apache/airflow,11,3,4,4,3,10,0,0,0,0,0,0,1,1,0,0,0,0,0,8,3.333333333333333,0.2727272727272727,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_pod_generator.py,,,,,https://api.github.com/repos/apache/airflow,20,6,10,4,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,8,28.0,0.3,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/test_template_rendering.py,,,,,https://api.github.com/repos/apache/airflow,16,5,7,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0.0,0.3125,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/triggers/test_job.py,,,,,https://api.github.com/repos/apache/airflow,6,2,2,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,9,3.0,0.3333333333333333,3
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/triggers/test_pod.py,,,,,https://api.github.com/repos/apache/airflow,20,5,7,8,1,11,0,1,1,0,0,0,1,0,0,0,0,0,0,9,11.0,0.25,4
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/utils/test_container.py,,,,,https://api.github.com/repos/apache/airflow,7,1,3,3,4,11,0,0,0,0,0,0,1,1,0,0,0,0,0,9,2.75,0.1428571428571428,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/utils/test_k8s_resource_iterator.py,,,,,https://api.github.com/repos/apache/airflow,6,2,1,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0.0,0.3333333333333333,0
apache-airflow-080ad50/providers/cncf/kubernetes/tests/unit/cncf/kubernetes/utils/test_pod_manager.py,,,,,https://api.github.com/repos/apache/airflow,31,4,16,11,3,74,0,0,0,0,0,0,1,1,0,0,0,0,0,9,24.666666666666668,0.1290322580645161,0
apache-airflow-080ad50/providers/cohere/docs/conf.py,,,,,https://api.github.com/repos/apache/airflow,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.3333333333333333,0
apache-airflow-080ad50/providers/cohere/src/airflow/providers/cohere/get_provider_info.py,,,,,https://api.github.com/repos/apache/airflow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0
apache-airflow-080ad50/providers/cohere/src/airflow/providers/cohere/hooks/cohere.py,,,,,https://api.github.com/repos/apache/airflow,11,4,2,5,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,8,5.0,0.3636363636363636,2
apache-airflow-080ad50/providers/cohere/src/airflow/providers/cohere/operators/embedding.py,,,,,https://api.github.com/repos/apache/airflow,9,1,3,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,8,3.0,0.1111111111111111,2
apache-airflow-080ad50/providers/cohere/src/airflow/providers/cohere/version_compat.py,,,,,https://api.github.com/repos/apache/airflow,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.3333333333333333,0
apache-airflow-080ad50/providers/cohere/tests/conftest.py,,,,,https://api.github.com/repos/apache/airflow,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.0,0.0,0
apache-airflow-080ad50/providers/cohere/tests/system/cohere/example_cohere_embedding_operator.py,,,,,https://api.github.com/repos/apache/airflow,5,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.0,0.2,0
apache-airflow-080ad50/providers/cohere/tests/unit/cohere/hooks/test_cohere.py,,,,,https://api.github.com/repos/apache/airflow,4,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1.0,0.0,0
apache-airflow-080ad50/providers/cohere/tests/unit/cohere/operators/test_embedding.py,,,,,https://api.github.com/repos/apache/airflow,5,0,2,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/docs/conf.py,,,,,https://api.github.com/repos/apache/airflow,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.3333333333333333,0
apache-airflow-080ad50/providers/common/ai/hatch_build.py,,,,,https://api.github.com/repos/apache/airflow,12,3,1,8,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4.0,0.25,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/agent.py,,,,,https://api.github.com/repos/apache/airflow,18,1,9,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3.0,0.0555555555555555,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/llm.py,,,,,https://api.github.com/repos/apache/airflow,18,1,9,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3.0,0.0555555555555555,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/llm_branch.py,,,,,https://api.github.com/repos/apache/airflow,17,1,8,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3.0,0.0588235294117647,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/llm_file_analysis.py,,,,,https://api.github.com/repos/apache/airflow,16,1,7,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3.0,0.0625,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/llm_schema_compare.py,,,,,https://api.github.com/repos/apache/airflow,17,1,8,8,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,10,3.0,0.0588235294117647,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/decorators/llm_sql.py,,,,,https://api.github.com/repos/apache/airflow,18,1,9,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3.0,0.0555555555555555,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/durable/caching_model.py,,,,,https://api.github.com/repos/apache/airflow,13,6,3,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,1.0,0.4615384615384615,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/durable/caching_toolset.py,,,,,https://api.github.com/repos/apache/airflow,10,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.3,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/durable/step_counter.py,,,,,https://api.github.com/repos/apache/airflow,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/durable/storage.py,,,,,https://api.github.com/repos/apache/airflow,10,4,3,3,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10.0,0.4,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_agent.py,,,,,https://api.github.com/repos/apache/airflow,9,0,7,2,1,10,0,0,2,1,0,0,0,0,0,0,0,0,0,10,10.0,0.0,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_agent_capabilities.py,,,,,https://api.github.com/repos/apache/airflow,6,2,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.3333333333333333,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_agent_durable.py,,,,,https://api.github.com/repos/apache/airflow,6,0,4,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_agent_skills.py,,,,,https://api.github.com/repos/apache/airflow,7,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_aip_progress_tracker.py,,,,,https://api.github.com/repos/apache/airflow,13,1,9,3,1,8,0,0,2,1,0,0,0,0,0,0,0,0,0,10,8.0,0.0769230769230769,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_document_loader.py,,,,,https://api.github.com/repos/apache/airflow,4,0,3,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_langchain_10k.py,,,,,https://api.github.com/repos/apache/airflow,19,4,10,5,3,18,0,0,2,1,0,0,0,0,0,0,0,0,0,10,6.0,0.2105263157894736,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_langchain_hook.py,,,,,https://api.github.com/repos/apache/airflow,4,0,3,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_langchain_tool_agent.py,,,,,https://api.github.com/repos/apache/airflow,17,4,9,4,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0.0,0.2352941176470588,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_langchain_toolset_bridge.py,,,,,https://api.github.com/repos/apache/airflow,8,0,6,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llamaindex_10k.py,,,,,https://api.github.com/repos/apache/airflow,16,1,11,4,3,16,0,0,2,1,0,0,0,0,0,0,0,0,0,10,5.333333333333333,0.0625,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llamaindex_hook.py,,,,,https://api.github.com/repos/apache/airflow,8,1,6,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.125,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llamaindex_rag.py,,,,,https://api.github.com/repos/apache/airflow,7,0,6,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm.py,,,,,https://api.github.com/repos/apache/airflow,7,1,4,2,1,9,0,0,1,1,0,0,0,0,0,0,0,0,0,10,9.0,0.1428571428571428,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_analysis_pipeline.py,,,,,https://api.github.com/repos/apache/airflow,4,0,3,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,10,4.0,0.0,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_branch.py,,,,,https://api.github.com/repos/apache/airflow,4,0,3,1,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_classification.py,,,,,https://api.github.com/repos/apache/airflow,4,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_file_analysis.py,,,,,https://api.github.com/repos/apache/airflow,5,0,4,1,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,10,6.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_retry_policy.py,,,,,https://api.github.com/repos/apache/airflow,7,0,5,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_schema_compare.py,,,,,https://api.github.com/repos/apache/airflow,5,0,4,1,0,10,0,0,2,0,1,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_sql.py,,,,,https://api.github.com/repos/apache/airflow,6,0,4,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_survey_agentic.py,,,,,https://api.github.com/repos/apache/airflow,11,0,9,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_llm_survey_analysis.py,,,,,https://api.github.com/repos/apache/airflow,16,0,13,3,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_mcp.py,,,,,https://api.github.com/repos/apache/airflow,4,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/example_dags/example_pydantic_ai_hook.py,,,,,https://api.github.com/repos/apache/airflow,6,0,5,1,1,6,0,0,2,1,0,0,0,0,0,0,0,0,0,10,6.0,0.0,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/exceptions.py,,,,,https://api.github.com/repos/apache/airflow,2,0,1,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0.0,0.0,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/get_provider_info.py,,,,,https://api.github.com/repos/apache/airflow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/hooks/langchain.py,,,,,https://api.github.com/repos/apache/airflow,8,4,1,3,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,10,6.0,0.5,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/hooks/llamaindex.py,,,,,https://api.github.com/repos/apache/airflow,9,4,2,3,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,10,6.0,0.4444444444444444,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/hooks/mcp.py,,,,,https://api.github.com/repos/apache/airflow,6,3,1,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,10,4.0,0.5,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/hooks/pydantic_ai.py,,,,,https://api.github.com/repos/apache/airflow,14,7,2,5,4,15,0,0,2,2,0,0,0,0,0,0,0,0,0,10,3.75,0.5,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/mixins/approval.py,,,,,https://api.github.com/repos/apache/airflow,14,0,8,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1.0,0.0,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/mixins/hitl_review.py,,,,,https://api.github.com/repos/apache/airflow,18,3,8,7,2,4,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2.0,0.1666666666666666,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/observability.py,,,,,https://api.github.com/repos/apache/airflow,7,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.5714285714285714,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/agent.py,,,,,https://api.github.com/repos/apache/airflow,31,7,16,8,2,7,0,0,1,3,0,0,0,0,0,0,0,0,0,10,3.5,0.2258064516129032,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/document_loader.py,,,,,https://api.github.com/repos/apache/airflow,16,2,5,9,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,10,19.0,0.125,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llamaindex_embedding.py,,,,,https://api.github.com/repos/apache/airflow,16,5,5,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4.0,0.3125,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llamaindex_retrieval.py,,,,,https://api.github.com/repos/apache/airflow,13,3,5,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4.0,0.2307692307692307,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llm.py,,,,,https://api.github.com/repos/apache/airflow,17,3,7,7,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,10,4.0,0.1764705882352941,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llm_branch.py,,,,,https://api.github.com/repos/apache/airflow,10,0,4,6,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2.0,0.0,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llm_file_analysis.py,,,,,https://api.github.com/repos/apache/airflow,10,1,5,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3.0,0.1,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llm_schema_compare.py,,,,,https://api.github.com/repos/apache/airflow,18,0,11,7,3,10,0,0,2,2,1,0,0,0,0,0,0,0,0,10,3.333333333333333,0.0,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/operators/llm_sql.py,,,,,https://api.github.com/repos/apache/airflow,16,2,9,5,1,10,0,0,2,1,0,0,0,0,0,0,0,0,0,10,10.0,0.125,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/plugins/hitl_review.py,,,,,https://api.github.com/repos/apache/airflow,32,12,13,7,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,10,9.0,0.375,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/policies/retry.py,,,,,https://api.github.com/repos/apache/airflow,12,1,7,4,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,10,1.5,0.0833333333333333,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/skills.py,,,,,https://api.github.com/repos/apache/airflow,13,1,1,11,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4.0,0.0769230769230769,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/datafusion.py,,,,,https://api.github.com/repos/apache/airflow,19,5,7,7,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,10,7.0,0.2631578947368421,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/hook.py,,,,,https://api.github.com/repos/apache/airflow,19,4,2,13,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7.0,0.2105263157894736,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/langchain_bridge.py,,,,,https://api.github.com/repos/apache/airflow,14,7,1,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.5,3
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/logging.py,,,,,https://api.github.com/repos/apache/airflow,11,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.1818181818181818,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/mcp.py,,,,,https://api.github.com/repos/apache/airflow,8,3,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3.0,0.375,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/skills.py,,,,,https://api.github.com/repos/apache/airflow,12,6,1,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,10,3.0,0.5,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/toolsets/sql.py,,,,,https://api.github.com/repos/apache/airflow,20,8,5,7,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,10,8.0,0.4,2
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/file_analysis.py,,,,,https://api.github.com/repos/apache/airflow,21,4,6,11,4,19,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4.75,0.1904761904761904,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/hitl_review.py,,,,,https://api.github.com/repos/apache/airflow,8,0,3,5,6,1,0,0,1,3,0,1,0,1,0,0,0,0,0,10,0.1666666666666666,0.0,4
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/logging.py,,,,,https://api.github.com/repos/apache/airflow,10,3,3,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.0,0.3,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/output_type.py,,,,,https://api.github.com/repos/apache/airflow,4,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.0,0.0,0
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/sql_validation.py,,,,,https://api.github.com/repos/apache/airflow,4,3,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,10,2.0,0.75,1
apache-airflow-080ad50/providers/common/ai/src/airflow/providers/common/ai/utils/validation.py,,,,,https://api.github.com/repos/apache/airflow,3,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.0,0.0,0
apache-airflow-080ad50/providers/common/ai/tests/conftest.py,,,,,https://api.github.com/repos/apache/airflow,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,0.0,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/conftest.py,,,,,https://api.github.com/repos/apache/airflow,3,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0.0,0.3333333333333333,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_agent.py,,,,,https://api.github.com/repos/apache/airflow,10,4,3,3,2,14,0,0,2,1,0,0,1,0,0,0,0,0,0,9,7.0,0.4,3
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_llm.py,,,,,https://api.github.com/repos/apache/airflow,6,2,1,3,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,9,10.0,0.3333333333333333,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_llm_branch.py,,,,,https://api.github.com/repos/apache/airflow,8,2,2,4,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,9,9.0,0.25,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_llm_file_analysis.py,,,,,https://api.github.com/repos/apache/airflow,6,1,2,3,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,9,7.0,0.1666666666666666,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_llm_schema_compare.py,,,,,https://api.github.com/repos/apache/airflow,8,2,3,3,1,11,0,0,1,0,1,0,1,0,0,0,0,0,0,9,11.0,0.25,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/decorators/test_llm_sql.py,,,,,https://api.github.com/repos/apache/airflow,6,2,1,3,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,9,10.0,0.3333333333333333,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/durable/test_caching_model.py,,,,,https://api.github.com/repos/apache/airflow,9,3,3,3,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,9,2.5,0.3333333333333333,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/durable/test_caching_toolset.py,,,,,https://api.github.com/repos/apache/airflow,10,3,4,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1.0,0.3,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/durable/test_step_counter.py,,,,,https://api.github.com/repos/apache/airflow,2,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3.0,0.0,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/durable/test_storage.py,,,,,https://api.github.com/repos/apache/airflow,7,3,2,2,5,15,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3.0,0.4285714285714285,0
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/hooks/test_langchain.py,,,,,https://api.github.com/repos/apache/airflow,6,1,1,4,6,23,0,0,1,0,0,0,1,0,0,0,0,0,0,9,3.8333333333333335,0.1666666666666666,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/hooks/test_llamaindex.py,,,,,https://api.github.com/repos/apache/airflow,5,1,1,3,5,15,0,0,1,0,0,0,1,0,0,0,0,0,0,9,3.0,0.2,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/hooks/test_mcp.py,,,,,https://api.github.com/repos/apache/airflow,6,1,3,2,4,20,0,0,1,0,0,0,1,0,0,0,0,0,0,9,5.0,0.1666666666666666,1
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/hooks/test_pydantic_ai.py,,,,,https://api.github.com/repos/apache/airflow,13,3,6,4,8,50,0,0,2,0,0,0,1,0,0,0,0,0,0,9,6.25,0.2307692307692307,2
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/mixins/test_approval.py,,,,,https://api.github.com/repos/apache/airflow,13,2,6,5,3,28,0,0,1,2,0,0,1,0,0,0,0,0,0,9,9.333333333333334,0.1538461538461538,3
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/mixins/test_hitl_review.py,,,,,https://api.github.com/repos/apache/airflow,18,5,9,4,2,18,0,0,1,1,0,1,1,0,0,0,0,0,0,9,9.0,0.2777777777777778,2
apache-airflow-080ad50/providers/common/ai/tests/unit/common/ai/operators/test_agent.py,,,,,https://api.github.com/repos/apache/airflow,14,4,6,4,8,27,0,0,2,1,0,0,1,0,0,0,0,0,0,9,3.375,0.2857142857142857,3
